"ID";"DeviceID";"Date";"Technician";"PrimaryServiceText";"SecondaryServiceText"
"1";"6";"2016-02-02";"KG";"Service samtale med Mark, efter henvisning fra Erik";"Fremsendes til Hird som evt. garanti"
"2";"367";"2016-05-18";"EK";"IMEI
    357976068448372 
ICCID
    89462046041001264676 
IMSI
    240075819867757 
MSISDN
    467190006395477 
MOBIL NO SETUP.:
30803138 - ADMIN
28351103 - USER1
30803139 - USER2
30803175 - USER3
30803172 - USER4";
"3";"368";"2016-05-18";"EK";"IMEI
    357976068445337 
ICCID
    89462046041001264684 
IMSI
    240075819867758 
MSISDN
    467190006395478 
MOBIL NO. SETUP.
ADMIN 20490766 (BENNY)";
"4";"369";"2016-05-18";;"ICCID
    89462046041001264692 
IMSI
    240075819867759 
MSISDN
    467190006395479 
MOBIL NO SETUP.:
30803138 - ADMIN
28351103 - USER1
30803139 - USER2
30803175 - USER3
30803172 - USER4";
"5";"370";"2016-05-18";;"ICCID
    89462046041001264700 
IMSI
    240075819867760 
MSISDN
    467190006395480

MOBIL NO SETUP.:
30803138 - ADMIN
28351103 - USER1
30803139 - USER2
30803175 - USER3
30803172 - USER4";
"6";"371";"2016-05-18";;"ICCID
    89462046041001264718 
IMSI
    240075819867761 
MSISDN
    467190006395481 


MOBIL NO SETUP.:
30803138 - ADMIN
28351103 - USER1
30803139 - USER2
30803175 - USER3
30803172 - USER4";
"7";"372";"2016-05-18";;"ICCID
    89462046041001264726 
IMSI
    240075819867762 
MSISDN
    467190006395482 

MOBIL NO SETUP.:
30803138 - ADMIN
28351103 - USER1
30803139 - USER2
30803175 - USER3
30803172 - USER4";
"8";"373";"2016-05-18";;"ICCID
    89462046041001264726 
IMSI
    240075819867762 
MSISDN
    467190006395483 

MOBIL NO SETUP.:
30803138 - ADMIN
28351103 - USER1
30803139 - USER2
30803175 - USER3
30803172 - USER4";
"9";"374";"2016-05-18";;"ICCID
    89462046041001264742 
IMSI
    240075819867764 
MSISDN
    467190006395484 

MOBIL NO SETUP.:
30803138 - ADMIN
28351103 - USER1
30803139 - USER2
30803175 - USER3
30803172 - USER4";
"10";"375";"2016-05-18";;"ICCID
    89462046041001264759 
IMSI
    240075819867765 
MSISDN
    467190006395485 

MOBIL NO SETUP.:
30803138 - ADMIN
28351103 - USER1
30803139 - USER2
30803175 - USER3
30803172 - USER4";
"11";"376";"2016-05-18";;"ICCID
    89462046041001264767 
IMSI
    240075819867766 
MSISDN
    467190006395486 

MOBIL NO SETUP.:
30803138 - ADMIN
28351103 - USER1
30803139 - USER2
30803175 - USER3
30803172 - USER4";
"12";"377";"2016-05-18";;"ICCID
    89462046041001264775 
IMSI
    240075819867767 
MSISDN
    467190006395487 

MOBIL NO SETUP.:
30803138 - ADMIN
28351103 - USER1
30803139 - USER2
30803175 - USER3
30803172 - USER4";
"13";"378";"2016-05-18";;"ICCID
    89462046041001264783 
IMSI
    240075819867768 
MSISDN
    467190006395488 

MOBIL NO SETUP.:
30803138 - ADMIN
28351103 - USER1
30803139 - USER2
30803175 - USER3
30803172 - USER4";
"14";"379";"2016-05-18";;"ICCID
    89462046041001264791 
IMSI
    240075819867769 
MSISDN
    467190006395489

MOBIL NO SETUP.:
30803138 - ADMIN
28351103 - USER1
30803139 - USER2
30803175 - USER3
30803172 - USER4";
"15";"380";"2016-05-18";;"ICCID
    89462046041001264809 
IMSI
    240075819867770 
MSISDN
    467190006395490 ";
"16";"381";"2016-05-18";;"ICCID
    89462046041001264817 
IMSI
    240075819867771 
MSISDN
    467190006395491 ";
"17";"382";"2016-05-18";;"ICCID
    89462046041001264825 
IMSI
    240075819867772 
MSISDN
    467190006395492 ";
"18";"383";"2016-05-18";;"ICCID
    89462046041001264833 
IMSI
    240075819867773 
MSISDN
    467190006395493 ";
"19";"411";"2016-05-27";;"ICCID
    89462046041001264841 
IMSI
    240075819867774 
MSISDN
    467190006395494 ";
"20";"412";"2016-05-27";;"ICCID
    89462046041001264858 
IMSI
    240075819867775 
MSISDN
    467190006395495 ";
"21";"413";"2016-05-27";;"ICCID
    89462046041001264866 
IMSI
    240075819867776 
MSISDN
    467190006395496 ";
"22";"414";"2016-05-27";;"ICCID
    89462046041001264874 
IMSI
    240075819867777 
MSISDN
    467190006395497 ";
"23";"415";"2016-05-27";;"ICCID
    89462046041001264882 
IMSI
    240075819867778 
MSISDN
    467190006395498 ";
"24";"416";"2016-05-27";;"ICCID
    89462046041001264890 
IMSI
    240075819867779 
MSISDN
    467190006395499 ";
"25";"417";"2016-05-27";;"ICCID
    89462046041001264908 
IMSI
    240075819867780 
MSISDN
    467190006395500 ";
"26";"418";"2016-05-27";;"ICCID
    89462046041001264916 
IMSI
    240075819867781 
MSISDN
    467190006395501 ";
"27";"419";"2016-05-27";;"ICCID
    89462046041001264924 
IMSI
    240075819867782 
MSISDN
    467190006395502";
"28";"420";"2016-05-27";;"ICCID
    89462046041001264932 
IMSI
    240075819867783 
MSISDN
    467190006395503";
"29";"421";"2016-05-27";;"ICCID
    89462046041001264940 
IMSI
    240075819867784 
MSISDN
    467190006395504";
"30";"422";"2016-05-27";;"ICCID
    89462046041001264957 
IMSI
    240075819867785 
MSISDN
    467190006395505";
"31";"423";"2016-05-27";;"ICCID
    89462046041001264965 
IMSI
    240075819867786 
MSISDN
    467190006395506";
"32";"424";"2016-05-27";;"ICCID
    89462046041001264973 
IMSI
    240075819867787 
MSISDN
    467190006395507";
"33";"425";"2016-05-27";;"ICCID
    89462046041001264981 
IMSI
    240075819867788 
MSISDN
    467190006395508 ";
"34";"426";"2016-05-27";;"ICCID
    89462046041001264999 
IMSI
    240075819867789 
MSISDN
    467190006395509";
"35";"427";"2016-05-29";;"ICCID
    89462046041001265004 
IMSI
    240075819867790 
MSISDN
    467190006395510 ";
"36";"428";"2016-05-29";;"ICCID
    89462046041001265012 
IMSI
    240075819867791 
MSISDN
    467190006395511 ";
"37";"441";"2016-05-29";;"ICCID
    89462046041001265020 
IMSI
    240075819867792 
MSISDN
    467190006395512 ";
"38";"442";"2016-05-29";;"ICCID
    89462046041001265038 
IMSI
    240075819867793 
MSISDN
    467190006395513 ";
"39";"443";"2016-05-29";;"ICCID
    89462046041001265046 
IMSI
    240075819867794 
MSISDN
    467190006395514 ";
"40";"444";"2016-05-29";;"ICCID
    89462046041001265053 
IMSI
    240075819867795 
MSISDN
    467190006395515 ";
"41";"367";"2016-06-01";"Jeppe / EK";"Er flyttet i DB fra Intercargo til ICB - DK31.
MSL-100  sn.16-1005 er mugligvis deffekt. Det er den den erstatter.
Udskiftet af Jeppe IMJB d.d. ";
"42";"368";"2016-06-01";"Jeppe / EK";"01/06-2016
Den er muligvis deffekt. Er udskiftet med sn. 16-1004 d.d.";
"43";"1511";"2017-02-08";"EK";"ICCID
    89462046041001265079 
IMSI
    240075819867797 
MSISDN
    467190006395517";"Beregnet til AGV firmwareupdate"
"44";"1512";"2017-02-08";"EK";"ICCID
    89462046041001265087 
IMSI
    240075819867798 
MSISDN
    467190006395518 ";"Beregnet til AGV Firmwareupdate."
"45";"142";"2017-02-10";"KG";"Reklamation afvist pga. fugt I stik til label.
Ny label monteret.
Afprøvet.";
"46";"238";"2017-02-10";"KG";"Defekt label, led 2 lyser ikke.
Label udskiftet.
Afprøvet";
"47";"145";"2017-02-10";"KG";"Label defect, led nr 3 lyser ikke.
Label udskiftet.
Afprøvet.";
"48";"999";"2017-03-17";"KG";"Reklamation.
Udskiftning af begge print I tillerhead.
Fejl pga. lak I stik.";
"49";"769";"2017-03-17";"KG";"Reklamation.
Udskiftning af begge print I tillerhead.
Fejl pga. lak I stik.";
"50";"1087";"2017-03-21";"KG";"Udskiftning af label.
Afprøvet.";"Label havde fået en skade som havde afbrudt en forbindelse."
"51";"1925";"2017-04-07";;"IMEI
    357976067099515 
ICCID
    89462046041001265095 
IMSI
    240075819867799 
MSISDN
    467190006395519";
"52";"664";"2017-04-12";"KG";"Udskiftning af label.
Afprøvet.";"Der har været fugt I den."
"53";"1690";"2017-04-27";"KG";"Udskiftning af ladekredsløb.
Montering af Zenerdiode på indgang fra lader.";
"54";"1957";"2017-05-01";;"ICCID
    89462046041001265061 
IMSI
    240075819867796 
MSISDN
    467190006395516";
"55";"1959";"2017-05-01";;"ICCID
    89462046041001265103 
IMSI
    240075819867800 
MSISDN
    467190006395520 ";
"56";"1954";"2017-05-01";;"ICCID
    89462046041001265103 
IMSI
    240075819867800 
MSISDN
    467190006395520 ";
"57";"1962";"2017-05-01";;"IMEI
    357976068523075 
ICCID
    89462046041001265053 
IMSI
    240075819867795 
MSISDN
    467190006395515";
"58";"1961";"2017-05-01";;"IMEI
    357976068445337 
ICCID
    89462046041001264684 
IMSI
    240075819867758 
MSISDN
    467190006395478";
"59";"1108";"2017-05-23";"KG";"Udskiftning af ladekredsløb.
Montering af zenerdiode på indgang fra lader.";
"60";"166";"2017-06-14";"KG";"Rep af dårlig lodning ved stik på MMB-Board
";
"61";"1953";"2017-06-19";"hb";"test 19/6-17";"tester"
"62";"2372";"2017-07-12";"EK";"Omlavet til APB-613-04";
"63";"203";"2017-08-04";"KG";" Reklamation afvist, da der har været fugt i fjernbetjeningen.
 Udskiftning af label.
 Udskiftning af potmeter.
 Afprøvet.";
"64";"137";"2017-08-15";"KG";"Reklamation afvist, da der har været rykket i ledningen så stikket var i stykker.
Udskiftning af stik og stikben.
Afprøvet.";
"65";"1992";"2017-08-15";"KG";"Reklamation godkendt.
Udskiftning af lydgiver.
Afprøvet.";
"66";"1894";"2017-08-15";"KG";"Afprøvet. Kan ikke finde nogen fejl.
";"Kunden siger at knap 2 ikke virker"
"67";"2509";"2017-08-15";"KG";"Kontrol af fjernbetjening, ok.
Har fået nyt serie nr.
";"Prototype, som har fået nyt serie nr."
"68";"931";"2017-08-15";"KG";"Reklamation godkendt.
Udskiftning af modstand til måling af batterispænding
Afprøvet";"Controller viste 36 volt når der var 24 Volt."
"69";"1885";"2017-08-16";"KG";"Reklamation godkendt.
Rep af dårlig lodning ved stik til CANBUS forbindelse.
Afprøvet.";
"70";"674";"2017-08-17";"KG";"Udskiftning af label.
Udskiftning af potmeter.
Afprøvet.";
"71";"1809";"2017-09-01";"NV";"Opdateret til softwareversion 2.53";
"72";"676";"2017-10-10";"NV";"Reklamation afvist pga fugt.
Udskiftet label, pot.meter, lydgiver og smd modstand. 
Afprøvet.";"Ordrenr 15160"
"73";"1286";"2017-10-10";"NV";"Reklamation afvist pga fejl i label.
Udskiftet label og pot.meter.
Afprøvet.";"Ordre 15159"
"74";"1924";"2017-10-10";"NV";"Reklamation afvist pga fugt.
Udskiftet label.
Afprøvet.";"Ordre 15161"
"75";"1895";"2017-10-10";"NV";"Reklamation afvist pga fugt.
Udskiftet label.
Afprøvet.";"Ordre 15163
"
"76";"1010";"2017-10-11";"NV";"Reklamation ok.
Relæ udskiftet.
Afprøvet.";
"77";"2027";"2017-10-11";"NV";"Reklamation afvist.
Afprøvet. Ingen fejl konstateret.
Opdateret til softwareversion 1.9.0";
"78";"353";"2017-10-11";"NV";"Reklamation godkendt.
Ny Power Box tilsendt.";
"79";"143";"2017-10-27";"KG";"Udskiftning af label, pga af fugtskader.
Udskiftning af potmeter.
Afprøvet.
";
"82";"1126";"2017-11-17";"KG";"Indsendt på reclamation.
Printbane til blinklys udgang brændt.
Ny boks sendt til kunden";
"83";"1953";"2017-11-29";"KG";"Udskiftning af 3 stk. DRV8816 power output.
Afprøvet.";
"84";"1958";"2017-11-29";"KG";"Udskiftning af 3 stk. DRV8816 power output.
Afprøvet.";
"85";"3184";"2017-12-19";"KG";"Tilpasset AGV-1120-R14.

”Full-range” for analog indgange ændret til: 5,148V  22K ændret til 5K6

Full-range for analoge udgange ændret til 5,500V
3K3 ændret til 15K

Buffer på DAC udgange (imellem CPU og analoge-switch) IC: MC33204

10uF til GND på POTSUP1 og POTSUP2

Dette er en test for at se om vi skal tilføje et ""snopper kredsløb""




";
"86";"2066";"2017-12-22";"KG";"Renoveret til ny med nyt serie nr.";
"87";"2510";"2018-01-02";"KG";"Rep af ladekredsløb.
Software opdateret(A knap)
Afprøvet.";
"88";"3278";"2018-01-11";"NV";"Kodet sammen med MWD-510 serienr 17-0052 med Danish Agro opsætning. Scania Sorø";
"89";"3113";"2018-01-11";"NV";"Kodet sammen med MWD-520 serienr.16-0004 med Danish Agro opsætning. Scania Sorø";
"90";"3168";"2018-01-17";"KG";"D10 fejlmonteret med 5v1 zenerdiode.
Diode udskiftet til LL4148.";
"91";"3169";"2018-01-17";"KG";"D10 fejlmonteret med 5v1 zenerdiode.
Diode udskiftet til LL4148.";
"92";"3171";"2018-01-17";"KG";"D10 fejlmonteret med 5v1 zenerdiode.
Diode udskiftet til LL4148.";
"93";"3172";"2018-01-17";"KG";"D10 fejlmonteret med 5v1 zenerdiode.
Diode udskiftet til LL4148.";
"94";"3173";"2018-01-17";"KG";"D10 fejlmonteret med 5v1 zenerdiode.
Diode udskiftet til LL4148.";
"95";"3174";"2018-01-17";"KG";"D10 fejlmonteret med 5v1 zenerdiode.
Diode udskiftet til LL4148.";
"96";"3175";"2018-01-17";"KG";"D10 fejlmonteret med 5v1 zenerdiode.
Diode udskiftet til LL4148.";
"97";"3177";"2018-01-17";"KG";"D10 fejlmonteret med 5v1 zenerdiode.
Diode udskiftet til LL4148.";
"98";"3184";"2018-01-18";"KG";"R85 + R131 + R139 + R159 + R160 + R161 + R162 + R163 + R164 fjernet.

R166 ændret til 1K. (= højere spænding til op-amp)

Sendes til test igen.";
"99";"1651";"2018-01-24";"KG";"Reklamation
Programeret og afprøvet";"Vi havde glemt at programere den."
"100";"1702";"2018-01-24";"KG";"Fjernbetjening var fuld af vand.
Udskiftning af label.
Udskiftning af potmeter.
Print renset.
Afprøvet.";
"101";"3184";"2018-01-29";"KG";"C43 + C44 fjernet.
R122 + R132 + R133 + R134 + R135 + R136 + R137 + R138 fjernet.
R123 + R124 + R125 + R126 + R127 + R128 + R129 + R130 + R165 fjernet.

Sendes til test igen.";
"102";"2434";"2018-01-30";"NV";"Display skiftet.
Reklamation afvist pga udefrakommende skade.
Fj.betj. kodet sammen med MWD-520 s.nr 12";
"103";"2434";"2018-01-30";"NV";"Display skiftet.
Reklamation afvist pga udefrakommende skade.
Fj.betj. kodet sammen med MWD-520 s.nr 12";
"105";"947";"2018-01-30";"NV";"Ingen fejl fundet ved afprøvning.
Reklamation afvist.
Software opdateret til nyeste version
Kodet sammen med MWD-510 s.nr 17-0033";
"106";"2508";"2018-01-30";"NV";"Display skiftet på reklamation.
Kodet til base adresse 13/Danish Agro.
Opdateret til nyeste version software.";
"107";"3103";"2018-02-02";"KG";"R85 + R131 + R139 + R159 + R160 + R161 + R162 + R163 + R164 er fjernet
C43 + C44 fjernet.
R122 + R132 + R133 + R134 + R135 + R136 + R137 + R138 fjernet. 
R123 + R124 + R125 + R126 + R127 + R128 + R129 + R130 + R165 fjernet.
R166 ændret til 1K.
10 uF monteret til GND på POTSUP1  og POTSUP2";
"108";"3104";"2018-02-02";"KG";"R85 + R131 + R139 + R159 + R160 + R161 + R162 + R163 + R164 er fjernet
C43 + C44 fjernet.
R122 + R132 + R133 + R134 + R135 + R136 + R137 + R138 fjernet. 
R123 + R124 + R125 + R126 + R127 + R128 + R129 + R130 + R165 fjernet.
R166 ændret til 1K.
10 uF monteret til GND på POTSUP1  og POTSUP2";
"109";"3102";"2018-02-02";"KG";"R85 + R131 + R139 + R159 + R160 + R161 + R162 + R163 + R164 er fjernet
C43 + C44 fjernet.
R122 + R132 + R133 + R134 + R135 + R136 + R137 + R138 fjernet. 
R123 + R124 + R125 + R126 + R127 + R128 + R129 + R130 + R165 fjernet.
R166 ændret til 1K.
10 uF monteret til GND på POTSUP1  og POTSUP2";
"110";"2438";"2018-02-05";"NV";"Rep af kortslutning i ladestik. Rep lydgiverkreds.
Afprøvet";
"111";"3488";"2018-02-20";"NV";"Rep af fjernbetjening.
Mrk 326
Reklamation afvist.Label beskadiget.";
"112";"3489";"2018-02-22";"NV";"Indsendt som reklamation.
Ingen fejl tilstede.
Afprøvet.
Reklamation afvist.";
"113";"2575";"2018-02-23";"NV";"Reklameret pga opstart med hvidt display.
Ok efter KT opdatering af softwareversion.";
"114";"2440";"2018-02-28";"NV";"Display udskiftet.
Testet.";"Antenne var desuden knækket af bagpladen"
"115";"1193";"2018-03-05";"KG";"Reklamation afvist, pga af fugt I label.
Udskiftning af label.
Udskiftning af potmeter.
Afprøvet.";
"116";"140";"2018-03-05";"KG";"Kabinet ødelagt.
Udskiftning af kabinet.
Udskiftning af label.
Udskiftning af potmeter.
Afprøvet.";
"117";"3551";"2018-03-05";"KG";"Defekte LED lamper på label pga af fugt I stik.

Udskiftning af label.
Udskiftning af potmeter.
Afprøvet.";
"118";"675";"2018-03-05";"KG";"Knap 4 altid aktiv, pga af fugt I label.

Udskiftning af label.
Udskiftning af potmeter.
Afprøvet.";
"119";"3552";"2018-03-05";"KG";"Fejl på knap 1,2 og 3, pga af fugt I label.
Ledning knækket I spiralkabel.

Udskiftning af label.
Udskiftning af potmeter.
Udskiftning af kabel.
Afprøvet.
";
"120";"1086";"2018-03-05";"KG";"Knapper defect, pga af fugt I label.

Udskiftning af label.
Udskiftning af potmeter.
Afprøvet.";
"121";"678";"2018-03-06";"KG";"Fejl på Led lamper, pga fugt I stik til label.

Udskiftning af label.
Udskiftning af potmeter.
Afprøvet.";
"122";"3550";"2018-03-08";"Niels K. Dahl";"Test service.";"Jeg tester fil upload."
"125";"3559";"2018-03-12";"NV";"Indgår i sæt med MWD-520 serienr 55";
"126";"1222";"2018-03-13";"KG";"Udgangs transistorer kortsluttet.
Afventer svar fra Ketner før rep.";
"127";"1218";"2018-03-13";"KG";"Udgangs transistorer kortsluttet.
Afventer svar fra Ketner før rep.";
"128";"3583";"2018-03-13";"KG";"Udgangs transistorer kortsluttet.
Afventer svar fra Ketner før rep.";
"129";"1223";"2018-03-13";"KG";"Udgangs transistorer kortsluttet.
Afventer svar fra Ketner før rep.";
"130";"1108";"2018-03-16";"NV";"Udskiftet display
Opdateret software til v.1.9
Testet funktion og rækkevidde";"Udefrakommende skade på display"
"131";"1218";"2018-03-22";"KG";"Udskiftning af strømforsyning.
Afprøvet";"Er indsendt på reclamation, som er afvist.
Rep aftalt med Henrik"
"132";"3630";"2018-03-23";;"N.C.Nielsen Admin code 97250401";
"133";"3631";"2018-03-23";;"N.C.Nielsen Admin code 97250401";
"134";"3632";"2018-03-23";;"N.C.Nielsen Admin code 97250401";
"135";"3636";"2018-03-27";;"Kodet sammen med MWD-520 s.nr 54";
"136";"3637";"2018-03-27";;"Kodet sammen med MWD-520 s.nr 38";
"137";"3638";"2018-03-27";;"Kodet sammen med MWD-520 s.nr 56";
"138";"3639";"2018-03-27";;"Kodet sammen med MWD-520 s.nr 57";
"139";"3640";"2018-03-27";;"Kodet sammen med MWD-520 s.nr 58";
"140";"1993";"2018-06-11";"KG";"Udskiftning af label.
Udskiftning af kabel.
Udskiftning af potmeter.
Print renset.
";
"141";"4017";"2018-06-11";"KG";"Udskiftning af potmeter.
Udskiftning af kabel.
Stik på print renset.";
"142";"4018";"2018-06-11";"KG";"Udskiftning af potmeter.
Udskiftning af kabel.";
"143";"4019";"2018-06-11";"KG";"Udskiftning af potmeter.
Udskiftning af label.
Udskiftning af kabinet.
Kabinet ombygget, stel fraisoleret kabinet.";
"144";"4034";"2018-06-11";"KG";"Udskiftning af potmeter.
Stik på print renset.
";
"145";"4035";"2018-06-11";"KG";"Udskiftning af potmeter.
Udskiftning af label.";
"146";"4036";"2018-06-12";"KG";"Udskiftning af potmeter.";
"147";"4037";"2018-06-12";"KG";"Udskiftning af potmeter.
Stik på print renset.";
"148";"4038";"2018-06-12";"KG";"Rep af brændt printbane til vacuum sensor.
";
